timestamp_utc,coin_id,price_usd,total_volume_usd,social_volume_2025_04_02,sentiment_2025_04_02
2025-04-02 04:00:00,ethereum,1879.152743182904,15837660150.165731,1032.0,58.183438360691
2025-04-02 05:00:00,ethereum,1879.35532558259,15836753706.519089,1032.0,58.183438360691
2025-04-02 06:00:00,ethereum,1857.382936082461,16226947139.914597,1032.0,58.183438360691
2025-04-02 07:00:00,ethereum,1855.681878959832,16095775859.529844,1032.0,58.183438360691
2025-04-02 08:00:00,ethereum,1864.5252551219955,15804519335.76702,1032.0,58.183438360691
2025-04-02 09:00:00,ethereum,1868.482212285354,15401978195.118282,1032.0,58.183438360691
2025-04-02 10:00:00,ethereum,1878.857289347552,15233078066.467772,1032.0,58.183438360691
2025-04-02 11:00:00,ethereum,1872.4132593899965,15155828725.676395,1032.0,58.183438360691
2025-04-02 12:00:00,ethereum,1869.8649819585185,14905220041.985125,1032.0,58.183438360691
2025-04-02 13:00:00,ethereum,1867.4145513973,14896853530.863968,1032.0,58.183438360691
2025-04-02 14:00:00,ethereum,1875.079467798092,15143081934.933523,1032.0,58.183438360691
2025-04-02 15:00:00,ethereum,1877.1374570730984,14434668469.30329,1032.0,58.183438360691
2025-04-02 16:00:00,ethereum,1899.431449761672,12580824580.903486,1032.0,58.183438360691
2025-04-02 17:00:00,ethereum,1903.8194757676893,15437764616.78745,1032.0,58.183438360691
2025-04-02 18:00:00,ethereum,1891.9671176331135,16154097049.914131,1032.0,58.183438360691
2025-04-02 19:00:00,ethereum,1898.359056875244,16203648302.235514,1032.0,58.183438360691
2025-04-02 20:00:00,ethereum,1898.359056875244,16203648302.235514,1032.0,58.183438360691
2025-04-02 21:00:00,ethereum,1898.359056875244,16203648302.235514,1032.0,58.183438360691
2025-04-02 22:00:00,ethereum,1898.359056875244,16203648302.235514,1032.0,58.183438360691
2025-04-02 23:00:00,ethereum,1898.359056875244,16203648302.235514,1032.0,58.183438360691
2025-04-02 00:00:00,tether,0.9999900860165356,47880368799.25613,414.0,27.500336050987
2025-04-02 01:00:00,tether,0.9999889520667612,27353133101.35181,414.0,27.500336050987
2025-04-02 02:00:00,tether,0.999992603587594,47529483632.52607,414.0,27.500336050987
2025-04-02 03:00:00,tether,0.9999634528115492,48554427779.99258,414.0,27.500336050987
2025-04-02 04:00:00,tether,0.9999339603805284,48574959131.38098,414.0,27.500336050987
2025-04-02 05:00:00,tether,0.999935405218514,21255892879.649326,414.0,27.500336050987
2025-04-02 06:00:00,tether,0.9999842969846104,49214385985.39652,414.0,27.500336050987
2025-04-02 07:00:00,tether,0.999952690274466,49361084012.44073,414.0,27.500336050987
2025-04-02 08:00:00,tether,0.9999876558049084,35109302961.340195,414.0,27.500336050987
2025-04-02 09:00:00,tether,0.9999553636341426,48358696397.24821,414.0,27.500336050987
